utterance_output_filename	close_utterance_start_time	close_utterance_end_time	utterance_start_time	utterance_end_time
uid_TzE1wYChYkTUAVNeVtZjXuO8cBi2_sid_xVtZiYDJKDrpbrcttqPg_1743434705_195798231_sentence_segment.wav	3.451260589888985	17.41272400452313	3.1734557118402047	18.345426558896467
uid_TzE1wYChYkTUAVNeVtZjXuO8cBi2_sid_xVtZiYDJKDrpbrcttqPg_1743434705_195798232_sentence_segment.wav	22.961278024268108	38.532497536463225	22.41030241451201	39.2403147289904
uid_TzE1wYChYkTUAVNeVtZjXuO8cBi2_sid_xVtZiYDJKDrpbrcttqPg_1743434705_195798233_sentence_segment.wav	41.532887631362456	54.857971972825865	41.41118031428928	55.682110145675125
uid_TzE1wYChYkTUAVNeVtZjXuO8cBi2_sid_xVtZiYDJKDrpbrcttqPg_1743434705_195798234_sentence_segment.wav	56.56887735695949	78.68643833256925	57.02277979598388	79.07180958205363
uid_TzE1wYChYkTUAVNeVtZjXuO8cBi2_sid_xVtZiYDJKDrpbrcttqPg_1743434705_195798235_sentence_segment.wav	79.49110608317203	97.18902308317203	79.39866705878178	99.07659514926412
uid_TzE1wYChYkTUAVNeVtZjXuO8cBi2_sid_xVtZiYDJKDrpbrcttqPg_1743434705_195798236_sentence_segment.wav	99.63860672152786	109.85372867274737	99.53641159957664	110.16
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798237_sentence_segment.wav	0.2656951219512195	1.9955914634146341	0.1136135754242066	2.006250537010425
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798238_sentence_segment.wav	1.9957565527185728	8.720741217592689	2.0201360979287384	8.748245307663913
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798239_sentence_segment.wav	8.707716460218816	16.247250748944364	8.760306278952708	16.325101990487262
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798240_sentence_segment.wav	16.646511832525704	24.87415085210077	16.6153531337708	25.06326925306517
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798241_sentence_segment.wav	25.400824591036354	29.48928354191668	25.344320930309053	29.49477126703516
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798242_sentence_segment.wav	29.9448397446962	36.3061459055307	29.90274950819564	36.367128036160814
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_sentence_segment.wav	37.99823365015918	47.3246205410432	37.99482083346767	47.34569551999613
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_sentence_segment.wav	47.9773974418252	53.454641997831416	47.93529007345238	53.85283475107396
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_sentence_segment.wav	54.019274155190715	61.087701580723895	53.97551450963506	61.05935398523162
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_sentence_segment.wav	61.08274971817442	71.39878045826919	61.07199832448545	71.4568781172877
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_sentence_segment.wav	71.4872643557709	87.92313761397831	71.47315026981474	87.97435762415346
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_sentence_segment.wav	88.46467395774815	92.95973067693915	88.44351397095882	93.0310026382299
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798249_sentence_segment.wav	94.98622308655553	96.31983388633748	94.92483423853756	96.58060529371257
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798250_sentence_segment.wav	96.6482665791055	105.2913645157021	96.68515268599988	105.29836620034808
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798251_sentence_segment.wav	105.30635633712845	108.74601724230115	105.31028206894229	108.7607821805838
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798252_sentence_segment.wav	108.73816783765021	114.19940255915351	108.77834197443168	114.21655562579193
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798253_sentence_segment.wav	114.25430945587182	121.73130246816243	114.24453401086004	121.55125619975696
uid_gUfM3yODstSdwltidtEzSlIo0q93_sid_YJYpGQOGORLj0onYXX3W_1742770181_195798254_sentence_segment.wav	1.805572987306553	88.39784257743499	1.7276445223289076	88.97369289993874
uid_gUfM3yODstSdwltidtEzSlIo0q93_sid_YJYpGQOGORLj0onYXX3W_1742770181_195798255_sentence_segment.wav	89.91600288503561	116.99278365701772	88.97369289993874	117.1601427975975
uid_gUfM3yODstSdwltidtEzSlIo0q93_sid_YJYpGQOGORLj0onYXX3W_1742770181_195798256_sentence_segment.wav	127.39956983258102	174.14001992340803	124.56317005991424	176.91079908648015
uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_p6cLdVe7UtbfmSNky9ER_1743455830_195798257_sentence_segment.wav	0.364605139990186	6.418511108567208	0.3821966437281962	6.740535277832291
uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_p6cLdVe7UtbfmSNky9ER_1743455830_195798258_sentence_segment.wav	7.3183090307582415	22.362574446445542	7.009382056093561	22.38291931097008
uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_p6cLdVe7UtbfmSNky9ER_1743455830_195798259_sentence_segment.wav	24.797262164466265	37.80909038165339	24.75893985666024	38.169552772808586
uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_p6cLdVe7UtbfmSNky9ER_1743455830_195798260_sentence_segment.wav	39.17911427640387	51.18051570543673	38.3613595706619	51.079267731362016
